,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,Lattitude,Longtitude,Propertycount,log_price
242,Altona North,3,h,781000.0,3/09/2016,11.1,03025,1.0,2.0,533.0,-37.8291,144.835,5132.0,5.8926510338773
245,Altona North,3,h,750000.0,4/03/2017,11.1,03025,1.0,3.0,554.0,-37.8449,144.85,5132.0,5.8750612633917
246,Altona North,2,t,421000.0,4/03/2017,11.1,03025,1.0,1.0,77.0,-37.8351,144.8529,5132.0,5.624282095835668
247,Altona North,3,h,1405000.0,4/03/2017,11.1,03025,1.0,3.0,655.0,-37.8338,144.8562,5132.0,6.1476763242410986
248,Altona North,3,h,683000.0,4/06/2016,11.1,03025,1.0,2.0,534.0,-37.8284,144.8355,5132.0,5.834420703681532
249,Altona North,3,h,623000.0,4/06/2016,11.1,03025,1.0,3.0,540.0,-37.8267,144.8368,5132.0,5.794488046659169
250,Altona North,3,h,720000.0,6/08/2016,11.1,03025,2.0,1.0,0.0,-37.8379,144.8583,5132.0,5.857332496431268
254,Altona North,3,h,588000.0,7/05/2016,11.1,03025,1.0,1.0,328.0,-37.838,144.8555,5132.0,5.769377326076138
255,Altona North,4,h,720000.0,7/05/2016,11.1,03025,2.0,2.0,621.0,-37.8888858,145.0951659,5132.0,5.857332496431268
256,Altona North,3,h,710000.0,7/11/2016,11.1,03025,1.0,3.0,540.0,-37.8294,144.8378,5132.0,5.8512583487190755
259,Altona North,3,h,537500.0,7/11/2016,11.1,03025,1.0,2.0,555.0,-37.82701970000001,144.8398342,5132.0,5.730378468587643
260,Altona North,4,h,875000.0,8/10/2016,11.1,03025,1.0,4.0,559.0,-37.8448,144.8529,5132.0,5.942008053022313
263,Altona North,3,h,700000.0,10/12/2016,11.1,03025,1.0,3.0,554.0,-37.8449,144.85,5132.0,5.845098040014257
264,Altona North,2,h,551000.0,10/12/2016,11.1,03025,1.0,2.0,254.0,-37.8464705,144.850643,5132.0,5.741151598851785
266,Altona North,2,t,640000.0,11/03/2017,11.1,03025,1.0,1.0,252.0,-37.8397,144.8602,5132.0,5.8061799739838875
267,Altona North,4,h,650000.0,12/06/2016,11.1,03025,1.0,4.0,558.0,-37.8451,144.8529,5132.0,5.812913356642856
271,Altona North,3,h,765000.0,14/05/2016,11.1,03025,1.0,2.0,555.0,-37.8298621,144.8508856,5132.0,5.883661435153617
272,Altona North,3,h,675000.0,14/05/2016,11.1,03025,2.0,2.0,171.0,-37.8337,144.8554,5132.0,5.829303772831025
273,Altona North,3,h,708000.0,15/10/2016,11.1,03025,1.0,2.0,585.0,-37.8258,144.8523,5132.0,5.850033257689769
274,Altona North,3,t,656000.0,15/10/2016,11.1,03025,1.0,2.0,222.0,-37.8347,144.861536,5132.0,5.8169038393756605
276,Altona North,4,h,965000.0,15/10/2016,11.1,03025,1.0,4.0,851.0,-37.8345,144.8444,5132.0,5.984527313343793
278,Altona North,3,h,681000.0,15/10/2016,11.1,03025,1.0,2.0,555.0,-37.829284,144.8500919,5132.0,5.833147111912785
281,Altona North,3,t,590000.0,18/06/2016,11.1,03025,1.0,2.0,222.0,-37.8288863,144.8546347,5132.0,5.770852011642144
282,Altona North,2,h,450000.0,18/06/2016,11.1,03025,1.0,2.0,254.0,-37.8289819,144.8549748,5132.0,5.653212513775344
284,Altona North,3,h,750000.0,18/06/2016,11.1,03025,1.0,2.0,555.0,-34.5373515,20.042046,5132.0,5.8750612633917
285,Altona North,3,h,680000.0,19/11/2016,11.1,03025,1.0,3.0,551.0,-37.8254,144.8514,5132.0,5.832508912706237
286,Altona North,2,t,510000.0,19/11/2016,11.1,03025,1.0,2.0,126.0,27.3367212,-82.4808626,5132.0,5.707570176097937
287,Altona North,3,h,770000.0,19/11/2016,11.1,03025,1.0,3.0,602.0,-37.8327,144.8451,5132.0,5.886490725172482
288,Altona North,3,h,923000.0,22/05/2016,11.1,03025,1.0,2.0,740.0,-37.8269,144.8455,5132.0,5.965201701025912
289,Altona North,4,h,693000.0,22/05/2016,11.1,03025,2.0,4.0,315.0,-37.8391,144.8467,5132.0,5.840733234611807
290,Altona North,3,h,620000.0,22/08/2016,11.1,03025,2.0,2.0,276.0,-37.8262,144.8443,5132.0,5.7923916894982534
291,Altona North,3,h,800000.0,22/08/2016,11.1,03025,1.0,2.0,555.0,-41.411171,147.1026819,5132.0,5.903089986991944
292,Altona North,3,h,728500.0,22/08/2016,11.1,03025,1.0,1.0,531.0,-37.8277,144.8385,5132.0,5.862429556106009
293,Altona North,3,h,931000.0,22/08/2016,11.1,03025,2.0,1.0,590.0,-37.8382,144.8649,5132.0,5.968949680981343
294,Altona North,3,h,988000.0,22/08/2016,11.1,03025,1.0,4.0,715.0,-37.8423,144.8632,5132.0,5.994756944587628
295,Altona North,3,h,590000.0,23/04/2016,11.1,03025,1.0,2.0,555.0,-30.1195533,153.169273,5132.0,5.770852011642144
296,Altona North,3,h,590000.0,23/04/2016,11.1,03025,1.0,2.0,561.0,-37.8444,144.8491,5132.0,5.770852011642144
297,Altona North,2,h,610000.0,24/09/2016,11.1,03025,1.0,2.0,691.0,-37.834,144.8553,5132.0,5.785329835010767
298,Altona North,3,h,815000.0,25/02/2017,11.1,03025,2.0,3.0,555.0,-37.8318,144.8388,5132.0,5.911157608739977
299,Altona North,4,h,970000.0,25/02/2017,11.1,03025,1.0,2.0,708.0,-37.833,144.8494,5132.0,5.986771734266245
300,Altona North,4,h,840000.0,26/07/2016,11.1,03025,2.0,2.0,621.0,40.7370109,-73.9924952,5132.0,5.924279286061882
301,Altona North,3,h,840000.0,26/07/2016,11.1,03025,1.0,2.0,555.0,-37.8294527,144.8516367,5132.0,5.924279286061882
302,Altona North,4,h,760000.0,27/06/2016,11.1,03025,1.0,3.0,668.0,-37.8262,144.8439,5132.0,5.880813592280791
304,Altona North,4,t,847500.0,27/06/2016,11.1,03025,3.0,1.0,252.0,-37.8393,144.8568,5132.0,5.92813970687512
305,Altona North,4,h,1200000.0,27/11/2016,11.1,03025,1.0,4.0,633.0,-37.8375,144.8541,5132.0,6.079181246047625
306,Altona North,3,h,630000.0,27/11/2016,11.1,03025,1.0,2.0,555.0,40.7393927,-73.9907454,5132.0,5.799340549453582
307,Altona North,3,h,700000.0,27/11/2016,11.1,03025,1.0,1.0,557.0,-37.8441,144.8505,5132.0,5.845098040014257
308,Altona North,3,h,625000.0,28/05/2016,11.1,03025,1.0,1.0,536.0,-37.8285,144.8351,5132.0,5.795880017344075
309,Altona North,2,u,292000.0,28/08/2016,11.1,03025,1.0,1.0,153.0,-37.8332,144.8649,5132.0,5.465382851448418
312,Armadale,2,u,599000.0,3/09/2016,6.3,03143,1.0,1.0,0.0,-37.8543,145.0262,4836.0,5.7774268223893115
313,Armadale,2,u,550000.0,3/12/2016,6.3,03143,1.0,0.0,861.0,-37.8539,145.0284,4836.0,5.740362689494244
314,Armadale,3,u,995000.0,3/12/2016,6.3,03143,2.0,2.0,0.0,-37.8552,145.016,4836.0,5.997823080745725
315,Armadale,3,t,1205000.0,3/12/2016,6.3,03143,2.0,2.0,101.0,-37.854,145.0135,4836.0,6.080987046910887
316,Armadale,3,h,2675000.0,3/12/2016,6.3,03143,1.0,2.0,555.0,-37.8578854,145.0265961,4836.0,6.427323786357247
317,Armadale,3,h,1939000.0,3/12/2016,6.3,03143,2.0,2.0,296.0,-37.8614,145.0274,4836.0,6.287577809078705
318,Armadale,1,u,421500.0,3/12/2016,6.3,03143,1.0,0.0,0.0,-37.853,145.0167,4836.0,5.624797578960761
319,Armadale,2,u,585000.0,3/12/2016,6.3,03143,1.0,2.0,0.0,-19.2773872,146.8152466,4836.0,5.76715586608218
320,Armadale,3,h,2050000.0,4/03/2017,6.3,03143,1.0,2.0,555.0,-37.8597521,145.024974,4836.0,6.311753861055754
321,Armadale,3,h,1870000.0,4/03/2017,6.3,03143,1.0,1.0,217.0,-37.8592,145.0182,4836.0,6.271841606536499
322,Armadale,2,u,678000.0,4/03/2017,6.3,03143,1.0,2.0,0.0,-37.8538,145.0127,4836.0,5.831229693867063
323,Armadale,3,t,1918000.0,4/03/2017,6.3,03143,2.0,2.0,0.0,-37.8537,145.0267,4836.0,6.282848602834645
324,Armadale,2,u,660000.0,4/03/2017,6.3,03143,1.0,1.0,0.0,-37.8619,145.0257,4836.0,5.819543935541868
325,Armadale,3,h,2050000.0,4/03/2017,6.3,03143,2.0,1.0,205.0,-37.8574,145.0281,4836.0,6.311753861055754
326,Armadale,2,u,700000.0,4/06/2016,6.3,03143,1.0,2.0,0.0,-37.8552,145.016,4836.0,5.845098040014257
329,Armadale,2,h,1930000.0,6/08/2016,6.3,03143,1.0,2.0,254.0,-37.8599307,145.0264065,4836.0,6.285557309007774
330,Armadale,5,h,1525000.0,7/05/2016,6.3,03143,2.0,2.0,693.0,-37.8638,145.0229,4836.0,6.183269843682805
331,Armadale,3,u,735000.0,7/05/2016,6.3,03143,2.0,1.0,2113.0,-37.8543,145.0262,4836.0,5.866287339084195
332,Armadale,2,u,825000.0,7/05/2016,6.3,03143,1.0,1.0,0.0,-37.8528,145.0268,4836.0,5.9164539485499255
333,Armadale,3,t,1586000.0,7/05/2016,6.3,03143,2.0,2.0,246.0,-37.8566,145.0116,4836.0,6.200303182981585
334,Armadale,2,u,645000.0,8/10/2016,6.3,03143,1.0,1.0,0.0,-37.8596,145.0198,4836.0,5.8095597146352675
335,Armadale,1,h,1435000.0,8/10/2016,6.3,03143,2.0,1.0,144.0,-37.8564,145.0228,4836.0,6.156851901070011
336,Armadale,1,u,280000.0,10/09/2016,6.3,03143,1.0,1.0,0.0,-37.8619,145.0185,4836.0,5.447158031342219
337,Armadale,1,u,400000.0,10/12/2016,6.3,03143,1.0,1.0,0.0,-37.8605,145.0185,4836.0,5.6020599913279625
338,Armadale,2,h,1780000.0,10/12/2016,6.3,03143,2.0,2.0,0.0,-37.8537,145.0267,4836.0,6.250420002308894
339,Armadale,2,u,592500.0,10/12/2016,6.3,03143,1.0,1.0,0.0,-37.8574,145.0174,4836.0,5.772688354682141
340,Armadale,2,h,1210000.0,12/11/2016,6.3,03143,1.0,0.0,249.0,-37.8543,145.016,4836.0,6.08278537031645
341,Armadale,4,h,2801000.0,12/11/2016,6.3,03143,2.0,2.0,624.0,-37.8536,145.0173,4836.0,6.447313108823568
342,Armadale,1,u,390000.0,14/05/2016,6.3,03143,1.0,0.0,881.0,-37.8614,145.0222,4836.0,5.5910646070264995
343,Armadale,3,h,1800000.0,15/10/2016,6.3,03143,2.0,2.0,405.0,-37.8545,145.0145,4836.0,6.2552725051033065
344,Armadale,4,h,2200000.0,15/10/2016,6.3,03143,1.0,2.0,495.0,-37.8613,145.0264,4836.0,6.342422680822207
345,Armadale,1,u,324000.0,16/04/2016,6.3,03143,1.0,1.0,0.0,-37.8537,145.0114,4836.0,5.510545010206612
347,Armadale,2,h,1125000.0,17/09/2016,6.3,03143,1.0,2.0,169.0,-37.851,145.0161,4836.0,6.051152522447381
348,Armadale,3,h,2250000.0,17/09/2016,6.3,03143,3.0,1.0,301.0,-37.8511,145.0167,4836.0,6.352182518111363
349,Armadale,3,h,2360000.0,18/03/2017,6.3,03143,2.0,0.0,336.0,-37.8558,145.015,4836.0,6.372912002970106
350,Armadale,2,h,1900000.0,18/03/2017,6.3,03143,2.0,0.0,207.0,-37.8571,145.0224,4836.0,6.278753600952829
351,Armadale,1,u,440000.0,18/03/2017,6.3,03143,1.0,1.0,0.0,-37.8531,145.0115,4836.0,5.643452676486188
352,Armadale,2,u,490000.0,18/06/2016,6.3,03143,1.0,1.0,0.0,-37.8646,145.0247,4836.0,5.690196080028514
353,Armadale,3,h,2365000.0,18/06/2016,6.3,03143,2.0,1.0,316.0,-37.8521,145.019,4836.0,6.37383114507383
354,Armadale,3,h,1300000.0,18/06/2016,6.3,03143,1.0,2.0,212.0,-37.8542,145.0149,4836.0,6.113943352306837
355,Armadale,3,u,732000.0,18/06/2016,6.3,03143,2.0,2.0,0.0,-37.8597,145.0104,4836.0,5.864511081058392
356,Armadale,2,u,704000.0,19/11/2016,6.3,03143,1.0,1.0,0.0,-37.8573,145.0186,4836.0,5.847572659142112
357,Armadale,2,u,620000.0,19/11/2016,6.3,03143,1.0,1.0,0.0,-37.8596,145.0198,4836.0,5.7923916894982534
358,Armadale,3,h,1900000.0,22/05/2016,6.3,03143,1.0,2.0,328.0,-37.8559,145.0158,4836.0,6.278753600952829
359,Armadale,1,u,315000.0,22/08/2016,6.3,03143,1.0,1.0,0.0,-37.8575,145.0174,4836.0,5.498310553789601
360,Armadale,3,h,1992000.0,23/04/2016,6.3,03143,1.0,2.0,555.0,-37.8602911,145.0256305,4836.0,6.29928933408768
361,Armadale,1,u,450000.0,24/09/2016,6.3,03143,1.0,1.0,0.0,-37.8509,145.0203,4836.0,5.653212513775344
362,Armadale,2,u,710000.0,25/02/2017,6.3,03143,1.0,1.0,2471.0,-37.8573,145.0186,4836.0,5.8512583487190755
363,Armadale,2,u,872000.0,25/02/2017,6.3,03143,1.0,1.0,1194.0,-37.8604,145.0147,4836.0,5.940516484932568
364,Armadale,2,u,598000.0,25/02/2017,6.3,03143,1.0,1.0,0.0,-37.8593,145.0156,4836.0,5.776701183988411
365,Armadale,3,h,1285000.0,25/02/2017,6.3,03143,1.0,2.0,186.0,-37.8554,145.0173,4836.0,6.108903127667313
367,Armadale,2,u,520000.0,27/06/2016,6.3,03143,1.0,1.0,0.0,-37.8618,145.0183,4836.0,5.7160033436347994
368,Armadale,4,h,2760000.0,27/06/2016,6.3,03143,2.0,2.0,621.0,-37.8586976,145.0260353,4836.0,6.440909082065217
369,Armadale,2,u,690000.0,27/11/2016,6.3,03143,1.0,2.0,0.0,-37.8624486,145.0201055,4836.0,5.838849090737256
372,Armadale,3,t,1101000.0,27/11/2016,6.3,03143,1.0,2.0,103.0,-37.8542,145.0135,4836.0,6.0417873189717515
374,Armadale,4,h,2000000.0,28/05/2016,6.3,03143,3.0,4.0,544.0,-37.8611,145.0195,4836.0,6.301029995663981
375,Armadale,3,u,869000.0,28/05/2016,6.3,03143,1.0,1.0,0.0,-37.853,145.0264,4836.0,5.939019776448666
376,Armadale,2,u,577000.0,28/08/2016,6.3,03143,1.0,2.0,0.0,-37.8624486,145.0201055,4836.0,5.761175813155732
377,Armadale,3,h,2865000.0,28/08/2016,6.3,03143,1.0,2.0,555.0,-37.857046,145.0262905,4836.0,6.4571246263034086
378,Armadale,5,h,2810000.0,28/08/2016,6.3,03143,2.0,2.0,617.0,-37.8611,145.0271,4836.0,6.44870631990508
379,Armadale,2,u,565000.0,28/08/2016,6.3,03143,1.0,1.0,0.0,-37.8573,145.0112,4836.0,5.752048447819439
380,Armadale,1,u,567000.0,28/08/2016,6.3,03143,1.0,1.0,0.0,-37.8549,145.0113,4836.0,5.753583058892906
381,Armadale,2,u,546000.0,30/07/2016,6.3,03143,0.0,0.0,0.0,-37.8568,145.0161,4836.0,5.737192642704737
382,Armadale,2,u,471500.0,30/07/2016,6.3,03143,1.0,1.0,0.0,-37.8503,145.0185,4836.0,5.673481697073347
383,Ascot Vale,2,u,455000.0,3/09/2016,5.9,03032,1.0,2.0,0.0,-37.7756,144.9165,6567.0,5.658011396657113
384,Ascot Vale,3,h,940000.0,3/12/2016,5.9,03032,1.0,2.0,298.0,-37.7777,144.9195,6567.0,5.973127853599698
385,Ascot Vale,2,u,467000.0,3/12/2016,5.9,03032,1.0,1.0,0.0,-37.7761,144.9201,6567.0,5.669316880566112
387,Ascot Vale,3,h,1380000.0,4/03/2017,5.9,03032,2.0,2.0,277.0,-37.7777,144.9221,6567.0,6.139879086401237
388,Ascot Vale,2,u,490000.0,4/03/2017,5.9,03032,1.0,1.0,423.0,-37.7736,144.9015,6567.0,5.690196080028514
389,Ascot Vale,4,h,1850000.0,4/03/2017,5.9,03032,3.0,1.0,478.0,-37.7729,144.9179,6567.0,6.267171728403014
390,Ascot Vale,3,h,1284000.0,4/03/2017,5.9,03032,1.0,2.0,623.0,-37.7758,144.9089,6567.0,6.108565023732835
391,Ascot Vale,3,h,971000.0,4/06/2016,5.9,03032,2.0,2.0,285.0,-37.775,144.9091,6567.0,5.987219229908005
392,Ascot Vale,2,h,710000.0,4/06/2016,5.9,03032,1.0,1.0,214.0,-37.7776,144.9142,6567.0,5.8512583487190755
394,Ascot Vale,2,h,750000.0,4/06/2016,5.9,03032,1.0,1.0,226.0,-37.7745,144.9093,6567.0,5.8750612633917
395,Ascot Vale,2,h,840000.0,4/06/2016,5.9,03032,1.0,2.0,254.0,42.98921000000001,-71.35868549999999,6567.0,5.924279286061882
396,Ascot Vale,2,h,1053000.0,6/08/2016,5.9,03032,1.0,1.0,269.0,-37.7748,144.929,6567.0,6.0224283711854865
397,Ascot Vale,3,h,1377000.0,6/08/2016,5.9,03032,1.0,1.0,417.0,-37.7756,144.9208,6567.0,6.138933940256924
398,Ascot Vale,3,h,970000.0,7/05/2016,5.9,03032,1.0,2.0,350.0,-37.7759,144.91,6567.0,5.986771734266245
399,Ascot Vale,2,h,940000.0,7/05/2016,5.9,03032,1.0,1.0,330.0,-37.773,144.9049,6567.0,5.973127853599698
400,Ascot Vale,2,h,751000.0,7/05/2016,5.9,03032,1.0,1.0,118.0,-37.7807,144.9288,6567.0,5.875639937004168
401,Ascot Vale,2,h,950000.0,7/05/2016,5.9,03032,1.0,1.0,173.0,-37.7731,144.9206,6567.0,5.977723605288848
402,Ascot Vale,2,u,685000.0,7/11/2016,5.9,03032,1.0,2.0,228.0,-37.7718,144.9066,6567.0,5.835690571492425
403,Ascot Vale,3,h,1230000.0,8/10/2016,5.9,03032,1.0,2.0,594.0,-37.7819,144.9064,6567.0,6.089905111439398
404,Ascot Vale,2,h,636500.0,8/10/2016,5.9,03032,1.0,1.0,0.0,-37.7738,144.9345,6567.0,5.8037984079896745
405,Ascot Vale,3,h,910000.0,8/10/2016,5.9,03032,1.0,0.0,317.0,-37.7746,144.9112,6567.0,5.959041392321094
407,Ascot Vale,2,h,770000.0,10/09/2016,5.9,03032,1.0,1.0,226.0,-37.7774,144.9186,6567.0,5.886490725172482
409,Ascot Vale,3,h,960000.0,10/12/2016,5.9,03032,2.0,2.0,229.0,-37.7778,144.9065,6567.0,5.982271233039568
410,Ascot Vale,4,h,890000.0,10/12/2016,5.9,03032,1.0,1.0,300.0,-37.7766,144.9143,6567.0,5.949390006644912
411,Ascot Vale,2,h,965000.0,10/12/2016,5.9,03032,1.0,1.0,170.0,-37.7732,144.9206,6567.0,5.984527313343793
412,Ascot Vale,4,h,1200000.0,11/02/2017,5.9,03032,2.0,2.0,621.0,-37.8874385,145.2379836,6567.0,6.079181246047625
413,Ascot Vale,3,h,1440000.0,11/02/2017,5.9,03032,1.0,1.0,487.0,-37.7725,144.9146,6567.0,6.158362492095249
414,Ascot Vale,2,h,955000.0,11/03/2017,5.9,03032,1.0,0.0,255.0,-37.7825,144.9208,6567.0,5.980003371583746
415,Ascot Vale,2,u,450000.0,12/11/2016,5.9,03032,1.0,1.0,0.0,-37.7731,144.9074,6567.0,5.653212513775344
416,Ascot Vale,3,h,801000.0,12/11/2016,5.9,03032,1.0,2.0,431.0,-37.781,144.9207,6567.0,5.903632516084238
417,Ascot Vale,3,h,770000.0,12/11/2016,5.9,03032,1.0,2.0,555.0,42.98921000000001,-71.35868549999999,6567.0,5.886490725172482
418,Ascot Vale,3,h,1000000.0,12/11/2016,5.9,03032,2.0,2.0,440.0,-37.7746,144.9031,6567.0,6.0
419,Ascot Vale,3,h,1435000.0,12/11/2016,5.9,03032,2.0,2.0,532.0,-37.7737,144.904,6567.0,6.156851901070011
420,Ascot Vale,1,u,390000.0,12/11/2016,5.9,03032,1.0,1.0,0.0,-37.7723,144.9094,6567.0,5.5910646070264995
421,Ascot Vale,3,h,1425000.0,13/08/2016,5.9,03032,2.0,2.0,495.0,-37.7821,144.9055,6567.0,6.153814864344529
422,Ascot Vale,3,h,925000.0,13/08/2016,5.9,03032,1.0,2.0,555.0,-37.7799774,144.9040491,6567.0,5.9661417327390325
423,Ascot Vale,4,h,1340000.0,14/05/2016,5.9,03032,2.0,2.0,683.0,-37.775,144.932,6567.0,6.127104798364807
424,Ascot Vale,3,h,955000.0,14/05/2016,5.9,03032,1.0,1.0,263.0,-37.7753,144.9116,6567.0,5.980003371583746
425,Ascot Vale,2,h,1075000.0,14/05/2016,5.9,03032,1.0,2.0,254.0,53.567097,-2.7749515,6567.0,6.031408464251625
427,Ascot Vale,3,h,1255000.0,15/10/2016,5.9,03032,2.0,2.0,308.0,-37.7759,144.9338,6567.0,6.098643725817057
428,Ascot Vale,4,h,1483000.0,15/10/2016,5.9,03032,2.0,2.0,621.0,42.98921000000001,-71.35868549999999,6567.0,6.171141151028382
429,Ascot Vale,2,u,432000.0,15/10/2016,5.9,03032,1.0,1.0,0.0,-37.773,144.9303,6567.0,5.635483746814912
430,Ascot Vale,4,h,1640000.0,16/04/2016,5.9,03032,3.0,2.0,562.0,-37.782,144.903,6567.0,6.214843848047698
432,Ascot Vale,2,u,610000.0,16/04/2016,5.9,03032,1.0,1.0,301.0,-37.7791,144.914,6567.0,5.785329835010767
433,Ascot Vale,3,h,940000.0,16/04/2016,5.9,03032,3.0,1.0,491.0,-37.7727,144.9136,6567.0,5.973127853599698
434,Ascot Vale,3,h,890000.0,16/07/2016,5.9,03032,1.0,1.0,242.0,-37.7765,144.9114,6567.0,5.949390006644912
435,Ascot Vale,4,h,1505000.0,16/07/2016,5.9,03032,2.0,2.0,621.0,-37.7799061,144.9064137,6567.0,6.177536499929862
436,Ascot Vale,3,h,1180000.0,17/09/2016,5.9,03032,2.0,2.0,617.0,-37.7742,144.906,6567.0,6.071882007306125
437,Ascot Vale,4,h,1480000.0,17/09/2016,5.9,03032,2.0,2.0,597.0,-37.7757,144.9088,6567.0,6.1702617153949575
438,Ascot Vale,2,h,1150000.0,18/03/2017,5.9,03032,1.0,1.0,387.0,-37.7734,144.9191,6567.0,6.060697840353612
439,Ascot Vale,3,h,1350000.0,18/03/2017,5.9,03032,1.0,3.0,575.0,-37.7828,144.9049,6567.0,6.1303337684950066
440,Ascot Vale,5,h,1905000.0,18/03/2017,5.9,03032,2.0,2.0,521.0,-37.7778,144.9261,6567.0,6.279894980011638
441,Ascot Vale,2,t,865000.0,18/03/2017,5.9,03032,2.0,1.0,146.0,-37.7713,144.9038,6567.0,5.937016107464814
442,Ascot Vale,2,t,705000.0,18/06/2016,5.9,03032,2.0,1.0,113.0,-37.7712,144.9088,6567.0,5.848189116991398
443,Ascot Vale,2,u,442000.0,18/06/2016,5.9,03032,1.0,1.0,0.0,-37.7733,144.9219,6567.0,5.645422269349092
444,Ascot Vale,2,u,540000.0,19/11/2016,5.9,03032,2.0,1.0,0.0,-37.7786,144.9141,6567.0,5.732393759822968
445,Ascot Vale,3,h,1037500.0,19/11/2016,5.9,03032,1.0,2.0,506.0,-37.7779,144.9133,6567.0,6.01598810538413
446,Ascot Vale,3,t,1050000.0,19/11/2016,5.9,03032,2.0,2.0,318.0,-37.7744,144.9035,6567.0,6.021189299069938
447,Ascot Vale,2,u,440000.0,19/11/2016,5.9,03032,1.0,1.0,0.0,-37.7749,144.9137,6567.0,5.643452676486188
448,Ascot Vale,2,h,1010000.0,19/11/2016,5.9,03032,1.0,1.0,325.0,-37.7722,144.9117,6567.0,6.004321373782642
449,Ascot Vale,4,h,1430000.0,22/05/2016,5.9,03032,2.0,0.0,418.0,-37.7766,144.9187,6567.0,6.155336037465061
450,Ascot Vale,2,u,570000.0,22/05/2016,5.9,03032,1.0,1.0,0.0,-37.7779,144.9137,6567.0,5.7558748556724915
451,Ascot Vale,2,u,690000.0,22/05/2016,5.9,03032,1.0,1.0,0.0,-37.7728,144.9169,6567.0,5.838849090737256
452,Ascot Vale,4,h,1070000.0,22/08/2016,5.9,03032,2.0,2.0,621.0,-37.8874243,145.2365463,6567.0,6.02938377768521
453,Ascot Vale,3,h,1291000.0,23/04/2016,5.9,03032,1.0,2.0,414.0,-37.7766,144.9185,6567.0,6.11092624226642
454,Ascot Vale,3,h,1130000.0,23/04/2016,5.9,03032,2.0,1.0,272.0,-37.7774,144.928,6567.0,6.05307844348342
455,Ascot Vale,3,h,1135000.0,24/09/2016,5.9,03032,1.0,1.0,296.0,-37.777,144.9176,6567.0,6.054995861529141
456,Ascot Vale,4,h,950000.0,24/09/2016,5.9,03032,2.0,1.0,298.0,-37.7778,144.9131,6567.0,5.977723605288848
457,Ascot Vale,3,u,790000.0,24/09/2016,5.9,03032,2.0,1.0,0.0,-37.7722,144.9163,6567.0,5.897627091290442
458,Ascot Vale,2,u,390000.0,25/02/2017,5.9,03032,1.0,1.0,1957.0,-37.7731,144.9074,6567.0,5.5910646070264995
459,Ascot Vale,4,h,1345000.0,25/02/2017,5.9,03032,1.0,1.0,552.0,-37.7769,144.9138,6567.0,6.128722284338426
460,Ascot Vale,1,u,296000.0,25/02/2017,5.9,03032,1.0,2.0,0.0,-37.7771225,144.9340962,6567.0,5.471291711058939
461,Ascot Vale,3,h,1381500.0,25/02/2017,5.9,03032,2.0,2.0,416.0,-37.7727,144.9055,6567.0,6.14035088925253
462,Ascot Vale,3,h,940000.0,26/07/2016,5.9,03032,2.0,2.0,285.0,-37.7778,144.9061,6567.0,5.973127853599698
463,Ascot Vale,3,h,995000.0,26/07/2016,5.9,03032,2.0,1.0,314.0,-37.7778,144.9042,6567.0,5.997823080745725
464,Ascot Vale,3,h,1050000.0,26/07/2016,5.9,03032,1.0,3.0,536.0,-37.7728,144.9076,6567.0,6.021189299069938
465,Ascot Vale,3,h,786000.0,26/07/2016,5.9,03032,2.0,1.0,576.0,-37.7816,144.9217,6567.0,5.895422546039408
466,Ascot Vale,2,h,705000.0,27/06/2016,5.9,03032,1.0,3.0,252.0,-37.7825,144.9206,6567.0,5.848189116991398
467,Ascot Vale,3,h,660000.0,27/06/2016,5.9,03032,1.0,2.0,555.0,44.0982959,-70.38462919999999,6567.0,5.819543935541868
468,Ascot Vale,2,h,760000.0,27/06/2016,5.9,03032,1.0,1.0,124.0,-37.7807,144.9285,6567.0,5.880813592280791
469,Ascot Vale,3,u,487500.0,27/06/2016,5.9,03032,1.0,3.0,0.0,-37.7723,144.9094,6567.0,5.687974620034556
470,Ascot Vale,3,h,1125000.0,27/11/2016,5.9,03032,1.0,2.0,555.0,-37.7783,144.91,6567.0,6.051152522447381
471,Ascot Vale,3,t,1000000.0,27/11/2016,5.9,03032,2.0,2.0,200.0,-37.7766,144.9277,6567.0,6.0
472,Ascot Vale,4,h,1110000.0,27/11/2016,5.9,03032,2.0,1.0,349.0,-37.7775,144.913,6567.0,6.045322978786658
473,Ascot Vale,4,h,1300000.0,27/11/2016,5.9,03032,1.0,4.0,664.0,-37.7765,144.9132,6567.0,6.113943352306837
474,Ascot Vale,3,h,1060000.0,27/11/2016,5.9,03032,1.0,1.0,555.0,-37.7767,144.9125,6567.0,6.02530586526477
475,Ascot Vale,3,h,1410000.0,27/11/2016,5.9,03032,2.0,2.0,459.0,-37.7767,144.9124,6567.0,6.14921911265538
476,Ascot Vale,3,h,1305000.0,28/05/2016,5.9,03032,1.0,1.0,278.0,-37.7768,144.9223,6567.0,6.1156105116743
477,Ascot Vale,3,h,932500.0,28/05/2016,5.9,03032,2.0,1.0,254.0,-37.7738,144.9215,6567.0,5.969648840480725
478,Ascot Vale,3,h,965000.0,28/08/2016,5.9,03032,1.0,0.0,216.0,-37.7792,144.9297,6567.0,5.984527313343793
479,Ascot Vale,3,h,1215000.0,28/08/2016,5.9,03032,1.0,1.0,452.0,-37.7762,144.9174,6567.0,6.084576277934331
